,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
UgyRRZPqJlcKzq9TDRd4AaABAg,Garrett Brogan,1 month ago,1512433205511,My favorite Thanksgiving food is chicken and fries what's yours orange?,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.48,Happiness,0.303
UgxaKAB5iD_SIn8Tvqp4AaABAg,efthimis argy,1 month ago,1512433205520,450 views!!,4,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.557,Surprise,0.555
UgwIi1ih0WXw6kTFG7B4AaABAg,LemmoNade {GD},1 month ago,1512433205527,How 2 play football please,8,false,0,,,,,,,/Positive/Fun/,Positive,0.408,Fun,0.301
UgxOLpPZhD5iZuC3xyJ4AaABAg,Rocker0731 7031,1 month ago,1512433205534,Orange poop on pear,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.363,Surprise,0.504
Ugwlu_D40oVk8kFwmnl4AaABAg,Sousuke Kairyuu,1 month ago,1512433205540,Turkey!!!,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.372,Happiness,0.262
UgziQC94tOnmd82myBF4AaABAg,ninja fightxd,1 month ago,1512433205548,Hi ao,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.835,Empty tweets / Garbage / No sentiments,0.625
Ugz7hnG1plbS3IdEjCN4AaABAg,Garrett Brogan,1 month ago,1512433205554,Hey Orange what are you going to do at thanksgiving?,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.641,Empty tweets / Garbage / No sentiments,0.598
UgzgsKiuY0ao_ZWsyqV4AaABAg,Ugnė Jankauskaitė,1 month ago,1512433205560,Hey orange,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.423,Surprise,0.511
Ugxf69Zr27XctGlH4MJ4AaABAg,Owen Baldwin,1 month ago,1512433205566,4th,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgzWDP8gGKtK3M0L7Ud4AaABAg,Anthony Fagerström,1 month ago,1512433205572,65 Comment,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.524,Surprise,0.559
Ugy1Z60Fj-ipZYv-tc54AaABAg,The Mining Bara,1 month ago,1512433205578,i'm here 7 minutes after upload! i'm also 61st,0,false,0,,,,,,,/Positive/Relief/,Positive,0.482,Relief,0.387
UgxjnA2ePY05LIwUoyp4AaABAg,HangoutYoshiGuy88/BoulderSpartan #1,1 month ago,1512433205584,"In the video, why wats the kitchen dark?",0,false,0,,,,,,,/Negative/Boredom/,Negative,0.457,Boredom,0.255
UgyBFB9QFMs2PrVw5x14AaABAg,Nintendo Bro,1 month ago,1512433205591,245th,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugx0zfn-0TjmcpkOGoB4AaABAg,Football and vlogs Green,1 month ago,1512433205598,I dear you to annoy pear 100 times,1,false,0,,,,,,,/Negative/Worry/,Negative,0.515,Worry,0.213
UgyFcGiyA6osbDAtwgt4AaABAg,treasureislandslime,1 month ago,1512433205604,:/,0,false,0,,,,,,,/Negative/Worry/,Negative,0.612,Worry,0.246
UghjF5c4q4N_3XgCoAEC,BookReviewer24,1 month ago,1512433205608,Leave a like if u love annoying Orange join  the #fruitsquad,2,true,1,,,,,,,/Positive/Love/,Positive,0.424,Love,0.493
,,,,,,,,UghjF5c4q4N_3XgCoAEC.8_4OD9W6VOG8_4QU1ZJ27j,Texy texing,1 month ago,1512433206005,Ok,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.487,Empty tweets / Garbage / No sentiments,0.731
UgxOVm6ea6unMS1GMF54AaABAg,GUMBALL AND DARWEN,1 month ago,1512433206688,BOO! I SCARE YOU XD XD XD😂😂😂😂😂😂😂😂,64,true,24,,,,,,,/Neutral/Surprise/,Neutral,0.418,Surprise,0.545
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4Pyx9wcLs,Winter[Myquel Grant Acaylar Hernando],1 month ago,1512433207434,GUMBALL AND DARWEN,5,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4RkJ2soRE,Sasha The Skeleton Vaskovtale,1 month ago,1512433207438,ahhh XD,4,/Positive/Fun/,Positive,0.347,Fun,0.306
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4Rkw1ozPh,Nek I,1 month ago,1512433207442,GUMBALL AND DARWEN your grammar scared me,4,/Negative/Anger/,Negative,0.385,Anger,0.277
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4Rua9tfuH,Νίκος Λιναράς,1 month ago,1512433207446,GUMBALL AND DARWEN hey guys im big fan of you can i have you're autograph,3,/Positive/Love/,Positive,0.545,Love,0.277
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4TW4iWwvs,GUMBALL AND DARWEN,1 month ago,1512433207451,Nek I hhhhhhhhhhhh XD XD,3,/Neutral/Surprise/,Neutral,0.379,Surprise,0.547
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4TeiIemea,A potato from Greece :D,1 month ago,1512433207454,Are you Greek?,2,/Neutral/Surprise/,Neutral,0.667,Surprise,0.657
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4TfHRW4C7,Winter[Myquel Grant Acaylar Hernando],1 month ago,1512433207458,I have my video,2,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.392,Empty tweets / Garbage / No sentiments,0.66
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4UFlSvJDC,GUMBALL AND DARWEN,1 month ago,1512433207462,A potato from Greece :D No!,3,/Negative/Worry/,Negative,0.414,Worry,0.229
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4UMecH-au,Winter[Myquel Grant Acaylar Hernando],1 month ago,1512433207465,A potato from Greece :D no i live on the philippines,2,/Negative/Worry/,Negative,0.417,Worry,0.231
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4U_Cj8PrC,[SSL] PRSTD,1 month ago,1512433207470,Lol it's not that's scary!!,2,/Positive/Fun/,Positive,0.408,Fun,0.255
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4VAocjYUJ,Ftefyboi,1 month ago,1512433207475,Nah you faky sons of bioshes,2,/Positive/Enthusiasm/,Positive,0.387,Enthusiasm,0.228
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4VDS6WBHQ,Ftefyboi,1 month ago,1512433207479,Same! IT SCARED ME AS HARD AS THE COLD WAR!,2,/Negative/Worry/,Negative,0.451,Worry,0.28
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4VTbwmc1u,It’s Holly Time,1 month ago,1512433207502,GUMBALL AND DARWEN  you sadly did,2,/Negative/Sadness/,Negative,0.974,Sadness,0.269
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4VYtL9a41,It’s Holly Time,1 month ago,1512433207504,Hi,2,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.835,Empty tweets / Garbage / No sentiments,0.625
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4WqSOx5eT,GUMBALL AND DARWEN,1 month ago,1512433207507,Angie Kaad  hello,1,/Neutral/Surprise/,Neutral,0.618,Surprise,0.64
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4X3TJShkY,[SSL] PRSTD,1 month ago,1512433207509,GUMBALL AND DARWEN UR NOT SCARY!!,2,/Negative/Worry/,Negative,0.432,Worry,0.254
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4ZW3AksN_,MegaStriker,1 month ago,1512433207511,Nope. ;) ;) ;),2,/Positive/Happiness/,Positive,0.689,Happiness,0.337
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4cGytNO4s,Nancy Mitchell,1 month ago,1512433207514,AAAAAAAHHHHH,2,/Negative/Boredom/,Negative,0.397,Boredom,0.27
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4k5OiBVfW,WALKER Network,1 month ago,1512433207516,AHHHHHHHH THE WORLD WILLEND BECAUSE IM SO SO SO SO SO SO SCARED!!!!!!!!!!!!!'!!!!!!!!!!!!!!!!!!!,1,/Neutral/Surprise/,Neutral,0.386,Surprise,0.675
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_4p2bUVZJ8,Annoying Orange,1 month ago,1512433207518,AAAGGGGGGHHHHHHHH!!!!!!!!!,4,/Positive/Happiness/,Positive,0.373,Happiness,0.309
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_5nwWkqXTj,Νίκος Λιναράς,1 month ago,1512433207520,GUMBALL AND DARWEN Can i have you're autograph,1,/Positive/Love/,Positive,0.442,Love,0.229
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_9S1BuE70j,Sara Chaj,1 month ago,1512433207523,GUMBALL AND DARWEN hi,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.835,Empty tweets / Garbage / No sentiments,0.625
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268_GweypUfEY,Jessica Thiel,1 month ago,1512433207526,Annoying Orange XD,0,/Negative/Boredom/,Negative,0.375,Boredom,0.227
,,,,,,,,UgxOVm6ea6unMS1GMF54AaABAg.8_4OD3x_Q268aFytOs5pmy,carl ames,2 weeks ago,1513902007528,GUMBALL AND DARWEN  hi,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.835,Empty tweets / Garbage / No sentiments,0.625
Ugw5SfOrnLbFB2IVSNB4AaABAg,Justin Githu,1 month ago,1512433206692,70123446800874747747474744737 view,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.557,Surprise,0.555
UgiJqCAmx_xo73gCoAEC,Creeperslayers0,1 month ago,1512433206697,My favorite food is orange... he makes the best videos!!!,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.567,Happiness,0.344
UgyQMVVwldpa5Mer8UB4AaABAg,Tabraya Irving,1 month ago,1512433206700,1st,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgwEEWoyxjedGMlJZUJ4AaABAg,Rafael Hakimian,1 month ago,1512433206703,The turkey,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.429,Empty tweets / Garbage / No sentiments,0.527
UgyFjIMtraFGI6KAPlN4AaABAg,Derpy burger and Troll chips,1 month ago,1512433206709,This was a funny video keep it up AO!! I love your T.V show it’s so funny!!,9,true,4,,,,,,,/Positive/Fun/,Positive,0.68,Fun,0.275
,,,,,,,,UgyFjIMtraFGI6KAPlN4AaABAg.8_4O2sA8gkV8_4Z_3Wk7TM,Abinator Holmes,1 month ago,1512433207191,Derpy burger and Troll chips me too annoying orange and friends rules and apples drool!!!! Hahahaha,1,/Negative/Anger/,Negative,0.353,Anger,0.236
,,,,,,,,UgyFjIMtraFGI6KAPlN4AaABAg.8_4O2sA8gkV8_86KbOFLx8,Applesareyum,1 month ago,1512433207193,it is! subscribe for a subscribe? :),0,/Negative/Worry/,Negative,0.368,Worry,0.219
,,,,,,,,UgyFjIMtraFGI6KAPlN4AaABAg.8_4O2sA8gkV8_8s-mwkmWW,Derpy burger and Troll chips,1 month ago,1512433207195,Applesareyum no,0,/Negative/Sadness/,Negative,0.848,Sadness,0.284
,,,,,,,,UgyFjIMtraFGI6KAPlN4AaABAg.8_4O2sA8gkV8_CEHaqmn5C,Applesareyum,1 month ago,1512433207198,thats fine have a great day :),0,/Positive/Happiness/,Positive,0.412,Happiness,0.33
UgzX6KrqM5A5sp51gPh4AaABAg,Roadtol 25,1 month ago,1512433206713,i m 59,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgxFtFQbICoCHMu7RPl4AaABAg,Houseland TV toys collection XD,1 month ago,1512433206719,LOOOOOL,0,false,0,,,,,,,/Positive/Fun/,Positive,0.823,Fun,0.559
UgzBsRTQrR-PqP0l0O94AaABAg,Noraiz Rokadji,1 month ago,1512433206724,ANNOYING ORANGE VS THE IT CLOWN.  PLEASSSSEEEE,0,false,0,,,,,,,/Negative/Worry/,Negative,0.499,Worry,0.219
Ugyoh6lj1QtW61z5cTl4AaABAg,Fahad Rawashda,1 month ago,1512433206731,Pie,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.44,Empty tweets / Garbage / No sentiments,0.523
UgyEMCan1yJ7SOrog-R4AaABAg,casenc Minecraft,1 month ago,1512433206736,2nd,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugygw5W9Mve_7xehHkx4AaABAg,BuddynatorG/D,1 month ago,1512433206741,First,0,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.616,Enthusiasm,0.316
UgzFB9Z8Mk2oP4t3ux14AaABAg,Nick Gonzalez,1 month ago,1512433206747,43 Viewer,1,true,1,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.454,Empty tweets / Garbage / No sentiments,0.527
,,,,,,,,UgzFB9Z8Mk2oP4t3ux14AaABAg.8_4NwI2er728_86aWmPUE4,Applesareyum,1 month ago,1512433207162,awesome! subscribe for a subscribe? :),0,/Positive/Happiness/,Positive,0.608,Happiness,0.23
UgzerW3tQQJWoJjXDfF4AaABAg,Manc Kids,1 month ago,1512433206754,Annoying orange you are so annoying,1,false,0,,,,,,,/Negative/Boredom/,Negative,0.384,Boredom,0.263
UgyONjEPFjXROHW6G414AaABAg,KrakenCraft,1 month ago,1512433206760,40th,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugx0ckVHMaVE73BzWbZ4AaABAg,Evangamertv,1 month ago,1512433206765,I am da 46 viewer,1,false,0,,,,,,,/Negative/Worry/,Negative,0.467,Worry,0.247
UgzEPKo2KSHMUXWSvYt4AaABAg,Purple guy loves fnaf,1 month ago,1512433206768,You should do pranksgiving videos,36,true,6,,,,,,,/Neutral/Surprise/,Neutral,0.351,Surprise,0.505
,,,,,,,,UgzEPKo2KSHMUXWSvYt4AaABAg.8_4Nrfp7t4M8_4OUaciyJn,Trinity Schuster,1 month ago,1512433207277,yes,2,/Positive/Happiness/,Positive,0.547,Happiness,0.27
,,,,,,,,UgzEPKo2KSHMUXWSvYt4AaABAg.8_4Nrfp7t4M8_4ZTpJnjWd,Abinator Holmes,1 month ago,1512433207279,Definitely agree more Black Friday and krampus for Christmas!!!!,2,/Positive/Relief/,Positive,0.615,Relief,0.261
,,,,,,,,UgzEPKo2KSHMUXWSvYt4AaABAg.8_4Nrfp7t4M8_4lguwmb5A,Purple guy loves fnaf,1 month ago,1512433207282,Abinator Holmes yes,1,/Positive/Happiness/,Positive,0.547,Happiness,0.27
,,,,,,,,UgzEPKo2KSHMUXWSvYt4AaABAg.8_4Nrfp7t4M8_5FgZdfIaQ,Purple guy vs life,1 month ago,1512433207284,Purple guy loves fnaf omg yes please,2,/Positive/Love/,Positive,0.749,Love,0.433
,,,,,,,,UgzEPKo2KSHMUXWSvYt4AaABAg.8_4Nrfp7t4M8_M3ppU4Zud,Littlefire135,1 month ago,1512433207286,yes!,2,/Positive/Happiness/,Positive,0.547,Happiness,0.27
,,,,,,,,UgzEPKo2KSHMUXWSvYt4AaABAg.8_4Nrfp7t4M8_baJw_l9yE,Lego studios fans,1 month ago,1512433207288,Purple guy loves fnaf yes,0,/Positive/Love/,Positive,0.873,Love,0.544
Ugy9Ci4kALNxeq4hOxV4AaABAg,Denis 1337,1 month ago,1512433206773,"wth is going on
i wrote ~why nobody reads my comment~ and then i got almost 100 likes and 30 comments (+ orange)",136,true,29,,,,,,,/Neutral/Surprise/,Neutral,0.5,Surprise,0.749
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_4Tefoh_tj,jiggly puff,1 month ago,1512433207599,Denis 1337 I DID,1,/Neutral/Surprise/,Neutral,0.478,Surprise,0.616
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_4UCE-3eIS,Titan the goddess,1 month ago,1512433207602,I saw lol,1,/Positive/Fun/,Positive,0.7,Fun,0.331
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_4VdN5-pM1,Belle Holland,1 month ago,1512433207604,"Denis 1337 
You shouldn’t jus make a grimming case out of it",1,/Negative/Worry/,Negative,0.344,Worry,0.235
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_4YywEgNin,Abinator Holmes,1 month ago,1512433207607,I did!!! Hahahaha,0,/Neutral/Surprise/,Neutral,0.412,Surprise,0.84
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_4Z5Ohrz7S,Abinator Holmes,1 month ago,1512433207609,Bryant Holland maybe you should make a like a turkey and gobble !!!! Hahahaha,0,/Positive/Enthusiasm/,Positive,0.408,Enthusiasm,0.31
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_4_2fqrLkG,Belle Holland,1 month ago,1512433207611,"Abinator Holmes 
I can do better than that and how about this snort snort sqee sqee snort sqee snort snort snort sqeeeeeeeeeeeeeeee now how do you like that now huh",0,/Neutral/Surprise/,Neutral,0.397,Surprise,0.704
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_4aezv_4hX,DarkAngel Wolf,1 month ago,1512433207614,Denis 1337 ...I just did,0,/Neutral/Surprise/,Neutral,0.373,Surprise,0.619
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_4azWZvt32,Belle Holland,1 month ago,1512433207616,"Denis 1337 
We all have read your comment and you don’t have to make a grimming case out of it",0,/Negative/Worry/,Negative,0.413,Worry,0.246
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_4e5J50MkR,OpDiamondpirate Gaming,1 month ago,1512433207620,I read it,0,/Neutral/Surprise/,Neutral,0.471,Surprise,0.73
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_4h-jYP9Yc,Niceforo Roque,1 month ago,1512433207622,Denis 1337 yea,0,/Neutral/Surprise/,Neutral,0.541,Surprise,0.652
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_4hi28bF6p,Royale Clasher,1 month ago,1512433207624,Denis 1337 haahaahahahah,0,/Neutral/Surprise/,Neutral,0.439,Surprise,0.501
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_4p1S_9CYW,Annoying Orange,1 month ago,1512433207627,Now EVERYONE is reading it! HAHAHA!!!!,10,/Positive/Happiness/,Positive,0.714,Happiness,0.31
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_56jeUyxcb,God360 2,1 month ago,1512433207631,"I DID





READ MOAR",0,/Neutral/Surprise/,Neutral,0.571,Surprise,0.762
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_5LfIs86vY,bj Max,1 month ago,1512433207633,that's not even a joke,0,/Negative/Worry/,Negative,0.469,Worry,0.236
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_5OkGVc7F0,Belle Holland,1 month ago,1512433207635,"Annoying Orange 🍊 
You got that one right orange 🍊 because we sure are a grimming it",0,/Negative/Anger/,Negative,0.352,Anger,0.215
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_6V8uN4Nck,Hùng Trần Quốc,1 month ago,1512433207637,i readed your comment,0,/Neutral/Surprise/,Neutral,0.444,Surprise,0.679
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_6v7dHm2a9,Vaidas juodyte,1 month ago,1512433207639,Denis 1337 uuuh,0,/Neutral/Surprise/,Neutral,0.446,Surprise,0.535
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_71G34-9Qm,Maria Teixeira,1 month ago,1512433207642,I did,0,/Neutral/Surprise/,Neutral,0.506,Surprise,0.717
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_7HyDiylep,Gregory Blisset,1 month ago,1512433207644,I did,0,/Neutral/Surprise/,Neutral,0.506,Surprise,0.717
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_8BvYQU5sm,Edith Sanchez,1 month ago,1512433207647,DDDDDDDIIIIIIIIIIIIEEEEEEEEEEE,0,/Negative/Sadness/,Negative,0.636,Sadness,0.274
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_8IBhZ7WGH,Tribute and Music Video Center,1 month ago,1512433207650,Denis 1337 found it.,0,/Neutral/Surprise/,Neutral,0.37,Surprise,0.591
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_8KJInaxsQ,Geyonni James,1 month ago,1512433207652,Denis 1337 and he/she wonders why lol,0,/Positive/Love/,Positive,0.432,Love,0.305
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_8KVbZj9Fm,Tribute and Music Video Center,1 month ago,1512433207655,Geyonni James I wondered beacause it looks like he wants attention for him/her.,0,/Positive/Love/,Positive,0.443,Love,0.307
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_8OryDz38M,Geyonni James,1 month ago,1512433207657,Tribute and Music Video Center what,0,/Neutral/Surprise/,Neutral,0.579,Surprise,0.651
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_8OuGB5r1-,Geyonni James,1 month ago,1512433207659,Tribute and Music Video Center why are you mad,0,/Neutral/Surprise/,Neutral,0.59,Surprise,0.784
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_8P0_9nM5s,Tribute and Music Video Center,1 month ago,1512433207661,Geyonni James you know how people love attention. So I gave him my attention.,0,/Positive/Love/,Positive,0.531,Love,0.462
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_8PBwEy6xF,Geyonni James,1 month ago,1512433207663,Tribute and Music Video Center you mad because he or she got a lot of like,0,/Positive/Love/,Positive,0.439,Love,0.251
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_8P_2JS4TK,Geyonni James,1 month ago,1512433207667,Annoying Orange lol,0,/Positive/Fun/,Positive,0.436,Fun,0.28
,,,,,,,,Ugy9Ci4kALNxeq4hOxV4AaABAg.8_4NrGb7Vfz8_BG4NuRven,The black Beast,1 month ago,1512433207669,Denis 1337 I read your comett,0,/Neutral/Surprise/,Neutral,0.39,Surprise,0.634
UgxxBeyFkObimw4Bx7R4AaABAg,JokerBoss Films,1 month ago,1512433206777,Pear sounds like captain America,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.432,Surprise,0.552
UgwpCXUb4EFxbvnNQSd4AaABAg,Guggi Mix,1 month ago,1512433206780,1st,3,true,1,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
,,,,,,,,UgwpCXUb4EFxbvnNQSd4AaABAg.8_4NqBw-ioQ8_9RL5Uak0X,Adrian Aguilar-Moore,1 month ago,1512433207067,Dipper Pines0367 No you're not,0,/Negative/Sadness/,Negative,0.52,Sadness,0.23
UgyOhxxtjjP-lgSp0N54AaABAg,DM ReloadGamez SpaceNation,1 month ago,1512433210038,Do more do more do more do more do more,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.36,Empty tweets / Garbage / No sentiments,0.782
UgwvaVHAp9Um_1xx3N14AaABAg,ahmed hazoom gaming,1 month ago,1512433210041,im the 43th viewer,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.381,Empty tweets / Garbage / No sentiments,0.61
UgxIdWdi5vYZJC4LYZ94AaABAg,Arrow Wolf,1 month ago,1512433210043,Welcome early squad,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.647,Empty tweets / Garbage / No sentiments,0.734
Ugy4gTV3Z3kup0QfhiB4AaABAg,Qwertyuiop Asdfghjkl,1 month ago,1512433210046,21st,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgxAUfcEAj7EzuDRiUt4AaABAg,Ricardo izzda,1 month ago,1512433210048,Soo coooooollllll can you say hi rici,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.424,Empty tweets / Garbage / No sentiments,0.524
UgzqclyOW06UuymoRbx4AaABAg,No1TDM- Gaming and more!,1 month ago,1512433210050,Hey orange! 🍊🔪KNIFE!!!!l,8,true,4,,,,,,,/Positive/Enthusiasm/,Positive,0.415,Enthusiasm,0.287
,,,,,,,,UgzqclyOW06UuymoRbx4AaABAg.8_4NjjxUmds8_4ShCkHB6n,Kinder Parkin Leepung,1 month ago,1512433210472,Gryffindor Gaming Dont Kill Orange,0,/Negative/Hate/,Negative,0.496,Hate,0.262
,,,,,,,,UgzqclyOW06UuymoRbx4AaABAg.8_4NjjxUmds8_4SiIMRZX5,Kinder Parkin Leepung,1 month ago,1512433210475,Pls,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.407,Empty tweets / Garbage / No sentiments,0.53
,,,,,,,,UgzqclyOW06UuymoRbx4AaABAg.8_4NjjxUmds8_5pVUAhRLZ,UNICORN QUEEN,1 month ago,1512433210478,Wer kommt auf so einen Scheiß,0,/Positive/Happiness/,Positive,0.365,Happiness,0.273
,,,,,,,,UgzqclyOW06UuymoRbx4AaABAg.8_4NjjxUmds8_5pfaUpP98,No1TDM- Gaming and more!,1 month ago,1512433210480,Kinder Parkin Leepung just giving him the heads up!,0,/Negative/Worry/,Negative,0.392,Worry,0.225
UgzSLN5WD31AwYgbNzl4AaABAg,Owen Baldwin,1 month ago,1512433210054,Orange please do more clash royale please friend me I'm EastCheez,0,false,0,,,,,,,/Negative/Worry/,Negative,0.548,Worry,0.259
UgzyY8L0OqGxkzRz77R4AaABAg,xXMoon_PlayzXx,1 month ago,1512433210056,"HEWO ORANGE, I HEARD THAT DIGSAW IS COMING FOR YOUUU!",0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.446,Surprise,0.868
