,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
,,,,,,,,z221dn44mmfjt3pfaacdp4301pbtpvagigfzfohvbnpw03c010c.1503348398916586,mr patrick,1 month ago,1.51E+12,Tom Saltsman don't vote for her. wtf is with the hrc rewind.,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.443,Empty tweets / Garbage / No sentiments,0.764
,,,,,,,,z221dn44mmfjt3pfaacdp4301pbtpvagigfzfohvbnpw03c010c.1503351263032675,Hezekiah Ramirez,1 month ago,1.51E+12,"Patrick, it's nothing more than the same thing every powerful woman has faced throughout history. Jimmy Dore is part of the problem here, as is fellow TYT employee Jordan Chariton. They can't let go of the visceral hatred a powerful woman brings out of them. Yeah, Jimmy and Jordan criticized Obama but never even anything close to how they straight up attacked Hillary. We see it on the left and the right. No candidate has been nearly as universally reviled. Not even Trump. Even on the left we see the same thing. Jimmy said many times that Hillary winning would be worse than Trump winning. There is no legitimate argument against her you can't apply even more to Trump. None. It's classic sexism, clear as day.",0,/Negative/Sadness/,Negative,0.598,Sadness,0.244
z23ve3kaolzad3e25acdp430yajiczvhm4nxbt4bic1w03c010c,George Cain,1 month ago,1.51E+12,Doesn't matter what trump does....his own words...,1,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.484,Surprise,0.763
z22lh3zbllectr4p504t1aokgqsv0qawdrverzedpndurk0h00410,Dina,1 month ago,1.51E+12,"Yes, Trump is a snake!!!!!",5,FALSE,0,,,,,,,/Positive/Happiness/,Positive,0.475,Happiness,0.258
z23oshezmprysrezx04t1aokgn5mf5juutst4leyfwlbbk0h00410,Chunk Oooger,1 month ago,1.51E+12,lolz the failed pitiful progressive movement is pretty much dead and buried but if you listen closely you can still hear their cries of racist racist from the grave,0,TRUE,2,,,,,,,/Negative/Worry/,Negative,0.624,Worry,0.26
,,,,,,,,z23oshezmprysrezx04t1aokgn5mf5juutst4leyfwlbbk0h00410.1503347530983562,Red Menace,1 month ago,1.51E+12,You're delusional,4,/Positive/Love/,Positive,0.432,Love,0.304
,,,,,,,,z23oshezmprysrezx04t1aokgn5mf5juutst4leyfwlbbk0h00410.1503348522861484,mr patrick,1 month ago,1.51E+12,Chunk Oooger yeah. If you think Progressives will sit '20 out.you're delusional,1,/Negative/Boredom/,Negative,0.364,Boredom,0.231
z23tcf3juxenefvpb04t1aokgidhhdjq213gxvnmbk1ark0h00410,Colin C.,1 month ago,1.51E+12,Trump looked directly into the sun.,2,FALSE,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.354,Empty tweets / Garbage / No sentiments,0.637
z22fjzxjrl3gfznpa04t1aokgdwk40fzwwlki1tb2ty1rk0h00410,garudagal23,1 month ago,1.51E+12,"hillary could have done all that these guys say and still would never get a gop rw vote--the rwnjs have been taught to hate her and never believe any bad news about trump--he tells them all the time--the news is fake, don't beleieve it. As long as he /gop can lie like that and not be held to account then we are screwed in this country",6,FALSE,0,,,,,,,/Negative/Hate/,Negative,0.634,Hate,0.279
z23syxcwdyiivdtslacdp435qng4kieqofig5chj3thw03c010c,MrShanester117,1 month ago,1.51E+12,The issue of the long form/ short form birth certificate is a Hawaii issue. Most states don't have a long and short form certificate.,0,FALSE,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.447,Empty tweets / Garbage / No sentiments,0.592
z23iwtrxywjbw5d2yacdp4320yrhnoovqosk11ojgo1w03c010c,jaketrump72,1 month ago,1.51E+12,Is there anything that isn't racist? Serious question.,3,TRUE,6,,,,,,,/Negative/Worry/,Negative,0.636,Worry,0.241
,,,,,,,,z23iwtrxywjbw5d2yacdp4320yrhnoovqosk11ojgo1w03c010c.1503345949847825,Gerry,1 month ago,1.51E+12,"You don't need to fear the word racism or calling out racism if you're not racist. Why it bothers you so much, you should think about that, Jake.",9,/Negative/Worry/,Negative,0.443,Worry,0.253
,,,,,,,,z23iwtrxywjbw5d2yacdp4320yrhnoovqosk11ojgo1w03c010c.1503346005889702,CNVideos,1 month ago,1.51E+12,Yes. Most stuff in the world. Racist stuff is easy to spot if you're not a racist.,6,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.432,Empty tweets / Garbage / No sentiments,0.612
,,,,,,,,z23iwtrxywjbw5d2yacdp4320yrhnoovqosk11ojgo1w03c010c.1503346529853522,Paul Delaney,1 month ago,1.51E+12,jaketrump72 yes. There is.,6,/Positive/Enthusiasm/,Positive,0.419,Enthusiasm,0.249
,,,,,,,,z23iwtrxywjbw5d2yacdp4320yrhnoovqosk11ojgo1w03c010c.1503347558074851,Chunk Oooger,1 month ago,1.51E+12,"everything white is racist. vanilla ice cream, salt, clouds, snow, paper, the YouTube background. Bill Maher is a racist, Cenk's nephew said so",0,/Neutral/Surprise/,Neutral,0.489,Surprise,0.602
,,,,,,,,z23iwtrxywjbw5d2yacdp4320yrhnoovqosk11ojgo1w03c010c.1503347618673610,C Wilson,1 month ago,1.51E+12,Me having sex with your mom isn't racist; but it sure is fun!,1,/Positive/Love/,Positive,0.404,Love,0.237
,,,,,,,,z23iwtrxywjbw5d2yacdp4320yrhnoovqosk11ojgo1w03c010c.1503350456371137,KatchouroBlade,1 month ago,1.51E+12,"These jokes aren't racist ; A black man, a Mexican, a redneck and a Muslim walk into a bar ... and the barman says ""what a fine example of an integrated community"". How many Jews can you get into a Japanese hatchback ?  Well it's obvious, four adults and possibly a small child.  Asian drivers eh ?  Asian drivers, I'm not saying they're bad ... because they're not, you see the latest figures from the state department for transport says they're far more likely to not be involved in a road traffic accident than any other racial demographic.",0,/Negative/Hate/,Negative,0.435,Hate,0.24
z23qsndqgvzwfruom04t1aokgbyxmo5ouph021vc2mrpbk0h00410,matty9460,1 month ago,1.51E+12,"Yeah let's focus our whole strategy on calling trump racist,  cause that worked so well during the campaign",0,TRUE,1,,,,,,,/Negative/Hate/,Negative,0.464,Hate,0.249
,,,,,,,,z23qsndqgvzwfruom04t1aokgbyxmo5ouph021vc2mrpbk0h00410.1503347633463716,C Wilson,1 month ago,1.51E+12,Cool story bitch,1,/Positive/Happiness/,Positive,0.567,Happiness,0.266
z22jjnljfteytfh4m04t1aokgtosnymmcgz1f4jfchsmrk0h00410,Kronos Politics,1 month ago,1.51E+12,lol wut,0,FALSE,0,,,,,,,/Positive/Fun/,Positive,0.531,Fun,0.293
z23oshezmprysrezx04t1aokgbm2s5ouzhk0sxb0jggcbk0h00410,Chunk Oooger,1 month ago,1.51E+12,"if it was the intention of progressives to lose the White House, the senate, the house, the Supreme Court and the majority of the governorships in the U.S. then congratulations you succeeded",1,TRUE,1,,,,,,,/Positive/Happiness/,Positive,0.417,Happiness,0.308
,,,,,,,,z23oshezmprysrezx04t1aokgbm2s5ouzhk0sxb0jggcbk0h00410.1503345794516526,DootDoot,1 month ago,1.51E+12,Seeing how Corporatists mainly lost their seats... It would seem you are again spewing bullshit.,4,/Negative/Anger/,Negative,0.437,Anger,0.232
z22zwzjbhpv3wra2vacdp43b4m4czd4awfvddaxa1ktw03c010c,axion,1 month ago,1.51E+12,the difference between trump and bush is bush had a IQ of 2 digits and listened to people unlike trump having a single digit IQ and doesnt listen because he thinks he knows everything,1,TRUE,2,,,,,,,/Neutral/Surprise/,Neutral,0.439,Surprise,0.657
,,,,,,,,z22zwzjbhpv3wra2vacdp43b4m4czd4awfvddaxa1ktw03c010c.1503345891793280,DootDoot,1 month ago,1.51E+12,Difference right now is Bush conspired with Tony Blair for 2 years about the illegal invasion of Iraq that killed over 1 Million people.   Trump just said bad shit and does stupid shit.   There is no comparison currently... 1 is a War Criminal with over a Million dead peoples bloods on his hands.. 1 is an asshole.,1,/Negative/Hate/,Negative,0.797,Hate,0.239
,,,,,,,,z22zwzjbhpv3wra2vacdp43b4m4czd4awfvddaxa1ktw03c010c.1503345939292093,Sole Substance,1 month ago,1.51E+12,"axion i'd say bush had an IQ of at least 100, you underestimate the stupidity of the average American",0,/Negative/Hate/,Negative,0.508,Hate,0.262
z233xbuh2nnpebd3kacdp435icffvou2rn2ldstivcxw03c010c,alt-right Smasher,1 month ago,1.51E+12,What's funny is the Right turning on trump because he fired Bannon; not because of policy or principles. The Right is all authoritarian identity politics,5,TRUE,2,,,,,,,/Positive/Fun/,Positive,0.378,Fun,0.306
,,,,,,,,z233xbuh2nnpebd3kacdp435icffvou2rn2ldstivcxw03c010c.1503345991510242,DootDoot,1 month ago,1.51E+12,I Dislike Bannon but i agreed with his Libertarian Foreign Policy... Now with a Cabinet full of the Military industrial complex.. Non interventionists on the Right are legitimately cautious about what the future of Foreign Policy out of the Trump administration will entail.,0,/Neutral/Surprise/,Neutral,0.376,Surprise,0.652
,,,,,,,,z233xbuh2nnpebd3kacdp435icffvou2rn2ldstivcxw03c010c.1503346267748771,alt-right Smasher,1 month ago,1.51E+12,"DootDoot the military industrial complex is strong because of libertarian ideology. Privatization and greed is what drives lobbyists to bribe the government for more contracts, and it's out of control.Libertarianism IS neoliberalism",1,/Negative/Worry/,Negative,0.454,Worry,0.22
z23st1ioqzuwipwqg04t1aokg33msquoilwikw30if5vrk0h00410,Marjorie Nardini,1 month ago,1.51E+12,"Trump gives a whole new meaning to the ""white"" house...",5,FALSE,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.41,Empty tweets / Garbage / No sentiments,0.507
z22huvuheqqsitetaacdp43boeopfbafqfzfyyjudrhw03c010c,Aman Dahuginkiss,1 month ago,1.51E+12,Santa was Turkish. That's right. Santa had olive coloured skin.,0,TRUE,1,,,,,,,/Neutral/Surprise/,Neutral,0.391,Surprise,0.709
,,,,,,,,z22huvuheqqsitetaacdp43boeopfbafqfzfyyjudrhw03c010c.1503346044147837,DootDoot,1 month ago,1.51E+12,Isn't the home of Santa Lapland Finland?,0,/Negative/Anger/,Negative,0.804,Anger,0.243
z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410,Reece Drystek,1 month ago,1.51E+12,What? saying that black people should want jobs and not food stamps is racist? Even politifact says the the statement is true that an additional 15 millions Americans were on food stamps during Obama's presidency.,1,TRUE,30,,,,,,,/Negative/Anger/,Negative,0.491,Anger,0.241
,,,,,,,,z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410.1503345147976725,Copper Chair,1 month ago,1.51E+12,"Carlos Quinto Red states still have Democratic voters and politicans...",0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.54,Empty tweets / Garbage / No sentiments,0.691
,,,,,,,,z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410.1503345159957473,Angel Rojo,1 month ago,1.51E+12,"1. Red States (Conservative economies) tend to have higher percentages of their populations on Food Stamps and Welfare.  10 of the top 13 states who have the greatest percentage of their population under food stamps are Red states.   Mississippi 21.94%, Tennessee 20.04%, West Virginia 19.59%, Louisiana 18.87%, New Mexico 20.65%, Kentucky 18.76%, Alabama 18.60%, Georgia 17.98%, Florida 17.73%, and South Carolina 17.27%.     -Census/USDA 20152. Liberal CA, NY etc. pay more, per dollar, into the Federal budget than Conservative states.  For Example:  Liberal California gets back .78 cents per dollar paid to the Fed.  Conservative states mooch more than they pay in to the Fed. New Mexico: $2.03Mississippi: $2.02Alaska: $1.84Louisiana: $1.78West Virginia: $1.76North Dakota: $1.68Alabama: $1.66South Dakota: $1.53Kentucky: $1.51Virginia: $1.51Montana: $1.47Hawaii: $1.44Maine: $1.41Arkansas: $1.41Oklahoma: $1.36South Carolina: $1.35Missouri: $1.32Maryland: $1.30Tennessee: $1.27Idaho: $1.21",3,/Negative/Hate/,Negative,0.346,Hate,0.233
,,,,,,,,z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410.1503345194418215,Angel Rojo,1 month ago,1.51E+12,"There you go, Carlos, copy it and spread it.",2,/Positive/Happiness/,Positive,0.413,Happiness,0.26
,,,,,,,,z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410.1503345355574979,redliquorice,1 month ago,1.51E+12,"Copper Chair 40 percent of people who are on food stamps are white...so yes, the statement was not only racist but, ignorant. The fact that you agree leaves me to believe that you are one of the two or both (racist/ignorant )",2,/Negative/Anger/,Negative,0.374,Anger,0.249
,,,,,,,,z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410.1503345592286319,Pat Peacock,1 month ago,1.51E+12,Reece Drystek well then it was down from bush when bush was president 35million was on food stamp because 12 percent of the worker was unemployed.,3,/Negative/Sadness/,Negative,0.461,Sadness,0.232
,,,,,,,,z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410.1503346089883151,DootDoot,1 month ago,1.51E+12,"Saying black people are inherently lazy because of their genetic disposition is racist.. It is the very definition of the original form of racism.   Thinking that one race is genetically superior to another.Red states, though governed largely by republicans have some of the most progressive minds in the USA in them. They need support in red states.. Not for their state to be looked down upon because of the current elected leadership.",2,/Negative/Hate/,Negative,0.443,Hate,0.236
,,,,,,,,z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410.1503346837517312,Reece Drystek,1 month ago,1.51E+12,"+Pat Peacock What is your point? Seriously? You do realize and the number of people using food stamps and unemployment are not the same thing.The number of people on food stamps at the end of Bush was 32 million. The average number of people using food stamps during Obama's presidency was 47 million with 43 million using food stamps at the end of his presidency.",0,/Negative/Anger/,Negative,0.465,Anger,0.252
,,,,,,,,z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410.1503347780606944,Reece Drystek,1 month ago,1.51E+12,"+DootDoot Who said that black people are genetically dispositioned to be lazy? Nobody! It was black people should want jobs and not food stamps. This is the problem, that you can't even bring up real issues without someone who didn't even listen to you call you racist because you said the word black. No one is saying that black people are lazy because they have more melanin. They are saying they are lazy because of the culture surrounding them.",0,/Negative/Hate/,Negative,0.676,Hate,0.248
,,,,,,,,z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410.1503348109740849,Reece Drystek,1 month ago,1.51E+12,#NAME?,0,/Neutral/Surprise/,Neutral,0.451,Surprise,0.802
,,,,,,,,z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410.1503349759688307,Mike Melody,1 month ago,1.51E+12,Angel Rojo Can you give us a link when you get a chance. I'm not saying I don't believe you but I want to spread the word using a link if possible.,0,/Negative/Anger/,Negative,0.553,Anger,0.252
,,,,,,,,z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410.1503349953247380,Red Menace,1 month ago,1.51E+12,"DootDoot I'm from a red state and I'm a far left socialist, we got some progressives running in our next state level elections against some republicans no one likes, like Jason Rapert, I don't know anyone who likes that homophobic asswipe.",1,/Negative/Boredom/,Negative,0.46,Boredom,0.232
,,,,,,,,z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410.1503350260785766,Ken Bob,1 month ago,1.51E+12,"+Reece  Yes, it is racist.  First, you're unfairly singling out blacks.  Are there no white people on food stamps?  I guess white people on food stamps want jobs but blacks don't... yup, that stinks of racism.According to demographic data, 39.8% of SNAP participants are white, 25.5% are African-American, 10.9% are Hispanic, 2.4% are Asian, and 1% are Native American.  --SNAP website",0,/Negative/Anger/,Negative,0.44,Anger,0.296
,,,,,,,,z22qxt441y3cjpqzu04t1aokg5v3mzlbnkrt5olu3tsybk0h00410.1503350658177611,Ken Bob,1 month ago,1.51E+12,"+Reece  Yes, it is racist.  Second, you're implying that black people on food stamps don't want a job.  The same accusation isn't levied against white people who make up the bulk of food stamp recipients.  It ignores the fact that most people on food stamps DO have jobs.  It also ignores the possibility that people may want to work, but can't find a job, or one that pays a living wage, so they have to turn to food stamps.",1,/Negative/Hate/,Negative,0.712,Hate,0.241
